state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
AZ,Arizona Daily Star,100750,1990,AZ,LOCAL,401,"PIMA COUNTY TRANSPORTATION PLAN - HALF-CENT RAISE IN COUNTY'S SALES TAX FOR NEXT 10 YEARS, $369 MILLION FOR ROAD AND TRANSIT IMPROVEMENTS",1,"STAR ENDORSES. VOTE YES FOR CLEANER AIR, LESS CONGESTION. ABOUT 49 PERCENT FOR ROADWAYS, 33 PERCENT FOR MASS TRANSIT, 9 PERCENT FOR BIKEWAYS.",
AZ,Arizona Daily Star,100750,1990,AZ,STATE,102,"WOULD EXPAND THE JURISDICTION OF ARIZONA'S LOWER COURTS, CHANGING THE CONSTITUTION TO ALLOW JUSTICE OF THE PEACE COURTS TO HEAR MATTERS INVOLVING COSTS UP TO $10,000",1,STAR SUPPORTS THE CHANGE. THE PEOPLE'S COURT NEEDS EXPANSION. VOTE YES ON PROPOSITION 102.,
AZ,Arizona Daily Star,100750,1990,AZ,STATE,103,ACE INITIATIVE - WOULD APPROPRIATE $100 PER STUDENT PER YEAR FOR PUBLIC EDUCATION FOR THE NEXT 10 YEARS,0,STAR RECOMMENDS A NO VOTE. ARIZONA SCHOOLS NEED MONEY BUT NOT ACE. PROP 103 GETS HIGH MARKS FOR TRYING TO REMEDY FUNDING NEEDS BUT IT FALLS DOWN ON HOW TO CARRY THAT OUT.,
AZ,Arizona Daily Star,100750,1990,AZ,STATE,105,WOULD CHANGE THE ARIZONA CONSTITUTION'S ABSOLUTE PROTECTION OF THE RIGHT TO SUE FOR DEATH OR INJURY,0,STAR OPPOSES PROP 105. ONE OF THREE NO-FAULT/RATE-ROLLBACK INSURANCE PROPOSITIONS BACKED BY INSURANCE INDUSTRY AND OPPOSED BY TRIAL LAWYERS. STAR URGES VOTE NO.,
AZ,Arizona Daily Star,100750,1990,AZ,STATE,203,NO-FAULT INSURANCE PROPOSAL - WOULD PROVIDE BASIC COVERAGE BUT REQUIRE PEOPLE TO BUY MORE COVERAGE,0,STAR OPPOSES PROP 203. NO-FAULT MEASURE WITH LITTLE REAL CHOICE. STAR RECOMMENDS NO VOTE.,
AZ,Arizona Daily Star,100750,1990,AZ,STATE,301,AUTO INSURANCE RATE ROLLBACK PROPOSITION,0,STAR OPPOSES PROP 301. THE 30-PERCENT RATE ROLLBACK HAS GREAT APPEAL BUT IS PROBABLY UNCONSTITUTIONAL.,
AZ,Arizona Daily Star,100750,1990,AZ,TAX,401,SALES TAX FOR TRANSPORTATION,1,YES,1.0
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,100,MUNICIPAL DEBT LIMITS,1,YES,0.98
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,101,STATE TRUST LAND SWAPS WITH OTHER GOVERNMENT AGENCIES,0,NO,0.98
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,102,RESIDENTIAL TAX VALUATIONS,1,YES,0.98
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,103,BAILABLE OFFENSES,0,NO,0.98
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,104,SCHOOL EXPENDITURE LIMITS,1,YES,0.98
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,300,STATE LAND TRUST REVENUES TO SUPPLEMENT EDUCATION APPROPRIATIONS,1,YES,0.97
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,301,STATE LOTTERY EXTENSION,1,YES,0.97
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,302,PENALTIES FOR DRUG USE,1,YES,0.97
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,304,LEGISLATORS' SALARY INCREASE,1,YES,0.97
AZ,Arizona Daily Star,100750,2002,AZ,BALLOT MEASURE,400,PIMA COMMUNITY COLLEGE OVERRIDE,1,YES,0.97
AZ,Arizona Daily Star,100750,2002,AZ,INITIATIVE,200,COLORADO RIVER INDIAN TRIBES PROPOSITION,0,NO,0.95
AZ,Arizona Daily Star,100750,2002,AZ,INITIATIVE,201,EXPANDS SLOT MACHINES TO RACETRACKS,0,NO,0.98
AZ,Arizona Daily Star,100750,2002,AZ,INITIATIVE,202,17 TRIBES PROPOSITION (INDIAN GAMING),1,YES,0.95
AZ,Arizona Daily Star,100750,2002,AZ,INITIATIVE,203,DECRIMINALIZE MARIJUANA,0,NO,0.98
AZ,Arizona Daily Star,100750,2002,AZ,TAX,303,TOBACCO TAX INCREASE,1,YES,0.98
AZ,Arizona Daily Star,100750,2008,AZ,AMENDMENT,102,DEFINITION OF MARRIAGE,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,100,PROTECT OUR HOMES,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,101,MEDICAL CHOICE FOR AZ,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,105,MAJORITY RULES,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,300,STATE LEGISLATORS' SALARIES,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,401,SOUTH TUCSON DOG PROTECTION ACT,1,YES,0.92
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,403,TUCSON UNIFIED SCHOOL DISTRICT OVERRIDE,1,YES,0.92
AZ,Arizona Daily Star,100750,2008,AZ,BALLOT MEASURE,406-408,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT OVERRIDE,1,YES,0.85
AZ,Arizona Daily Star,100750,2008,AZ,BOND,400,ORO VALLEY BOND ISSUE FOR PARKS AND RECREATION IMPROVEMENTS,1,YES,0.92
AZ,Arizona Daily Star,100750,2008,AZ,BOND,400,ORO VALLEY BOND PARKS AND RECREATION,1,YES,0.92
AZ,Arizona Daily Star,100750,2008,AZ,INITIATIVE,200,PAYDAY LOAN REFORM ACT,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,INITIATIVE,201,HOMEOWNERS BILL OF RIGHTS,0,NO,0.95
AZ,Arizona Daily Star,100750,2008,AZ,INITIATIVE,202,STOP ILLEGAL HIRING,1,YES,0.95
AZ,Arizona Daily Star,100750,2008,AZ,LOCAL,400,PIMA COUNTY SALES TAX (PARKS AND RECREATION IMPROVEMENTS),1,STAR RECOMMENDS YES.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,100,HOME BUYERS RIGHTS,0,STAR RECOMMENDS NO.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,101,HEALTH CARE CHOICE,0,STAR RECOMMENDS NO.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,102,MARRIAGE AMENDMENT,0,STAR RECOMMENDS NO.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,105,REAL ESTATE TRANSFER TAX BAN,0,STAR RECOMMENDS NO. STUDY CAREFULLY BEFORE VOTING.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,200,EMPLOYER SANCTION LAW REFORM (PAYDAY LOAN REFORM),1,STAR RECOMMENDS YES.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,201,HOMEOWNERS BILL OF RIGHTS,0,STAR RECOMMENDS NO.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,202,DEFINITION OF MAJORITY/PAYDAY LENDING REFORM,0,STAR RECOMMENDS NO.,
AZ,Arizona Daily Star,100750,2008,AZ,STATE,300,STATE LEGISLATOR SALARIES,0,STAR RECOMMENDS NO.,
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,106,HEALTH CARE FREEDOM ACT,0,NO,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,107,BAN ON AFFIRMATIVE ACTION,0,NO,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,109,HUNTING AND FISHING,0,NO,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,110,USE OF STATE TRUST LAND,1,YES,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,111,LIEUTENANT GOVERNOR,1,YES,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,112,INITIATIVE FILING DEADLINE,1,YES,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,113,SECRET BALLOT FOR UNIONS,0,NO,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,301,LAND CONSERVATION FUND,0,NO,0.92
AZ,Arizona Daily Star,100750,2010,AZ,BALLOT MEASURE,302,FIRST THINGS FIRST EARLY CHILDHOOD FUND,0,NO,0.92
AZ,Arizona Daily Star,100750,2010,AZ,INITIATIVE,203,MEDICAL MARIJUANA,1,YES,0.92
AZ,Arizona Daily Star,100750,2012,AZ,BALLOT MEASURE,115,JUDGE SELECTION,0,NO,0.95
AZ,Arizona Daily Star,100750,2012,AZ,BALLOT MEASURE,121,JUDGE ELECTION CHANGES,0,NO,0.95
AZ,Arizona Daily Star,100750,2012,AZ,BOND,409,TUCSON ROAD BONDS,1,YES,0.95
AZ,Arizona Daily Star,100750,2012,AZ,TAX,204,1-CENT SALES TAX FOR EDUCATION TRANSPORTATION,1,YES,0.95
AZ,Arizona Daily Star,100750,2014,AZ,BALLOT MEASURE,122,FEDERAL POWERS,0,NO,0.95
AZ,Arizona Daily Star,100750,2014,AZ,BALLOT MEASURE,304,LEGISLATIVE SALARIES,0,NO,0.95
AZ,Arizona Daily Star,100750,2014,AZ,BOND,415,PIMA COUNTY BOND,1,YES,0.95
AZ,Arizona Daily Star,100750,2020,AZ,INITIATIVE,207,RECREATIONAL MARIJUANA,1,YES,0.9
AZ,Arizona Daily Star,100750,2020,AZ,INITIATIVE,208,INVEST IN ED INCOME TAX SURCHARGE FOR EDUCATION,1,YES,0.9
